Scheme Code,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,AMC Name
122700,INF204K01O11,-,Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Direct Plan - Dividend Payout Option,13.3852,Unknown AMC
122702,INF204K01O03,-,Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Direct Plan - Growth Option,13.5857,Unknown AMC
122699,INF204K01N95,-,Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Dividend Payout Option,12.9362,Unknown AMC
122701,INF204K01N87,-,Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Growth Option,13.1367,Unknown AMC
122913,INF204KA1669,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Direct Plan -Growth Option,16.859,Unknown AMC
122911,INF204KA1677,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Direct Plan- Dividend Payout option,13.7684,Unknown AMC
122912,INF204KA1651,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Dividend Option,13.32,Unknown AMC
122910,INF204KA1644,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Growth Option,15.9063,Unknown AMC
123451,INF204KA1701,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Direct Plan - Growth Option,13.5494,Unknown AMC
123453,INF204KA1693,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Dividend Payout Option,13.0206,Unknown AMC
123452,INF204KA1685,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Growth Option,13.1206,Unknown AMC
124338,INF204KA1750,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
124339,INF204KA1743,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Growth Option,13.8573,Unknown AMC
124340,INF204KA1735,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Dividend Payout Option,10.0,Unknown AMC
124337,INF204KA1727,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Growth Option,13.3865,Unknown AMC
124831,INF204KA1792,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
124829,INF204KA1784,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Growth Option,13.4311,Unknown AMC
124830,INF204KA1776,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Dividend Payout Option,10.0,Unknown AMC
124828,INF204KA1768,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Growth Option,12.9807,Unknown AMC
125718,INF204KA1834,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
125716,INF204KA1826,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Growth Option,12.9228,Unknown AMC
125717,INF204KA1818,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Dividend Payout Option,10.0,Unknown AMC
125715,INF204KA1800,-,Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Growth Option,12.4216,Unknown AMC
136247,INF204KA17W8,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
136249,INF204KA18W6,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Growth Option,13.5077,Unknown AMC
136246,INF204KA19W4,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Dividend Payout Option,10.0,Unknown AMC
136248,INF204KA10X1,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Growth Option,12.9895,Unknown AMC
136522,INF204KA15Z5,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
136521,INF204KA16Z3,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Growth Option,13.1108,Unknown AMC
136520,INF204KA17Z1,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Dividend Payout Option,10.0,Unknown AMC
136519,INF204KA18Z9,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Growth Option,12.6755,Unknown AMC
139251,INF204KB1304,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
139249,INF204KB1296,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Growth Option,13.1428,Unknown AMC
139252,INF204KB1304,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Dividend Payout Option,10.0,Unknown AMC
139250,INF204KB1312,-,Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Growth Option,12.7185,Unknown AMC
126901,INF204KA1HW5,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
126899,INF204KA1HV7,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Growth Option,13.5536,Unknown AMC
126900,INF204KA1HU9,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Dividend Payout Option,10.0,Unknown AMC
126898,INF204KA1HT1,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Growth Option,13.0044,Unknown AMC
127270,INF204KA1IU7,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
127269,INF204KA1IT9,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Growth Option,12.5002,Unknown AMC
127271,INF204KA1IS1,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Dividend Payout Option,10.0,Unknown AMC
127268,INF204KA1IR3,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Growth Option,11.9439,Unknown AMC
127523,INF204KA1IX1,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Direct Plan -Growth Option,12.6324,Unknown AMC
127522,INF204KA1IW3,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Dividend Payout Option,10.0,Unknown AMC
127525,INF204KA1IV5,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Growth Option,12.1172,Unknown AMC
128178,INF204KA1KU3,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
128176,INF204KA1KT5,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Growth Option,12.0101,Unknown AMC
128177,INF204KA1KS7,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Dividend Payout Option,10.0,Unknown AMC
128175,INF204KA1KR9,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Growth Option,11.4985,Unknown AMC
128691,INF204KA1MB9,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
128690,INF204KA1MA1,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Growth Option,12.4429,Unknown AMC
128692,INF204KA1LZ0,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Dividend Payout Option,10.0,Unknown AMC
128689,INF204KA1LY3,-,Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Growth Option,11.9359,Unknown AMC
128987,INF204KA1NA9,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
128986,INF204KA1MZ8,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Growth Option,13.4266,Unknown AMC
128985,INF204KA1MY1,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Dividend Payout Option,10.0,Unknown AMC
128984,INF204KA1MX3,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Growth Option,12.867,Unknown AMC
129734,INF204KA1PM9,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Dividend payout option,10.0,Unknown AMC
129733,INF204KA1PL1,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Growth Option,12.1888,Unknown AMC
129736,INF204KA1PK3,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Dividend Payout Option,10.0,Unknown AMC
129735,INF204KA1PJ5,-,Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Growth Option,11.6611,Unknown AMC
130629,INF204KA1RQ6,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Direct Plan- Growth Option,12.3187,Unknown AMC
130631,INF204KA1RO1,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Growth Option,11.969,Unknown AMC
130630,INF204KA1RR4,-,Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Direct Plan- Dividend Payout Option,10.0,Unknown AMC
130632,INF204KA1RP8,-,Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Dividend Payout Option,10.0,Unknown AMC
130885,INF204KA1TA6,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- DIvidend Payout Option,10.0,Unknown AMC
130884,INF204KA1SZ5,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- Growth Option,11.8692,Unknown AMC
130883,INF204KA1SY8,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Dividend Payout Option,10.0,Unknown AMC
130882,INF204KA1SX0,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Growth Option,11.5666,Unknown AMC
131307,INF204KA1UI7,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan Dividend Payout Option,10.0,Unknown AMC
131308,INF204KA1UH9,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan- Growth Option,11.9531,Unknown AMC
131306,INF204KA1UG1,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Dividend Payout Option,10.0,Unknown AMC
131305,INF204KA1UF3,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Growth Option,11.5547,Unknown AMC
131342,INF204KA1UO5,-,Reliance Dual Advantage Fixed Tenure Fund VI Plan D- Growth Option,12.0261,Unknown AMC
131345,INF204KA1UR8,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Dividend Payout Option,10.0,Unknown AMC
131343,INF204KA1UQ0,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Growth Option,12.4062,Unknown AMC
131344,INF204KA1UP2,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Dividend Payout Option,10.0,Unknown AMC
131462,INF204KA1VS4,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E - Growth Option,11.3794,Unknown AMC
131464,INF204KA1VU0,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Direct Plan- Growth Option,11.7722,Unknown AMC
131463,INF204KA1VT2,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Dividend Payout Option,10.0,Unknown AMC
132764,INF204KA1WN3,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Dividend Payout Option,10.0,Unknown AMC
132763,INF204KA1WM5,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Growth Option,12.1552,Unknown AMC
132765,INF204KA1WL7,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Dividend Payout Option,10.0,Unknown AMC
132762,INF204KA1WK9,-,Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Growth Option,11.7495,Unknown AMC
133304,INF204KA1ZC9,-,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
133305,INF204KA1ZD7,-,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Growth Option,12.2224,Unknown AMC
133306,INF204KA1ZE5,-,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Dividend Payout Option,10.0,Unknown AMC
133303,INF204KA1ZF2,-,Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Growth Option,11.8126,Unknown AMC
133047,INF204KA1XU6,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
133046,INF204KA1XV4,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Growth Option,12.1837,Unknown AMC
133048,INF204KA1XW2,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Dividend Payout Option,10.0,Unknown AMC
133045,INF204KA1XX0,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Growth Option,11.7707,Unknown AMC
133533,INF204KA1B23,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
133532,INF204KA1B31,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Growth Option,11.7793,Unknown AMC
133530,INF204KA1B49,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Dividend Payout Option,10.0,Unknown AMC
133531,INF204KA1B56,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Growth Option,11.3802,Unknown AMC
133986,INF204KA1G44,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Direct Plan- Growth Option,11.9999,Unknown AMC
133987,INF204KA1G36,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
133985,INF204KA1G51,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Dividend Payout Option,10.0,Unknown AMC
133984,INF204KA1G69,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan D- Growth Option,11.6425,Unknown AMC
134412,INF204KA1L70,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Direct Plan-Dividend Payout Option,10.0,Unknown AMC
134410,INF204KA1L88,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Direct Plan-Growth Option,11.844,Unknown AMC
134411,INF204KA1L96,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Dividend Payout Option,10.0,Unknown AMC
134409,INF204KA1M04,-,Reliance Dual Advantage Fixed Tenure Fund VII- Plan E- Growth Option,11.6297,Unknown AMC
135086,INF204KA11J8,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Direct Plan- Growth Option,12.315,Unknown AMC
135084,INF204KA10J0,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Direct Plan-Dividend Payout Option,12.315,Unknown AMC
135085,INF204KA12J6,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Dividend Payout Option,11.9048,Unknown AMC
135087,INF204KA13J4,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan A- Growth Option,11.9048,Unknown AMC
135231,INF204KA18K1,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Direct Plan-Dividend Payout Option,12.3167,Unknown AMC
135230,INF204KA19K9,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Direct Plan-Growth Option,12.3167,Unknown AMC
135229,INF204KA10L6,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Dividend Payout Option,11.9469,Unknown AMC
135228,INF204KA11L4,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan B-Growth Option,11.9469,Unknown AMC
135435,INF204KA11O8,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Direct Plan-Dividend Payout Option,12.1021,Unknown AMC
135434,INF204KA12O6,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Direct Plan-Growth Option,12.1021,Unknown AMC
135433,INF204KA13O4,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Dividend Payout Option,11.7556,Unknown AMC
135432,INF204KA14O2,-,Reliance Dual Advantage Fixed Tenure Fund VIII- Plan C- Growth Option,11.7556,Unknown AMC
146735,INF204KB1Z49,-,Reliance Fixed Horizon Fund XLI - Series 2 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
146738,INF204KB1Z31,-,Reliance Fixed Horizon Fund XLI - Series 2 - Direct Plan - Growth Option,10.1951,Unknown AMC
146736,INF204KB1Z23,-,Reliance Fixed Horizon Fund XLI - Series 2 - Dividend Payout Option,10.0,Unknown AMC
146737,INF204KB1Z15,-,Reliance Fixed Horizon Fund XLI - Series 2 - Growth Option,10.1898,Unknown AMC
117779,INF204KA1TS8,-,Reliance Fixed Horizon Fund - XXII - Series 21 - Dividend Payout Option,10.0,Unknown AMC
117778,INF204KA1TR0,-,Reliance Fixed Horizon Fund - XXII - Series 21 - Growth Option,12.9924,Unknown AMC
117795,INF204KA1VJ3,-,Reliance Fixed Horizon Fund - XXII - Series 22 - Dividend Payout Option,10.0,Unknown AMC
117794,INF204KA1VI5,-,Reliance Fixed Horizon Fund - XXII - Series 22 - Growth Option,12.8537,Unknown AMC
117797,INF204K01VM9,-,Reliance Fixed Horizon Fund - XXII - Series 23 - Dividend Payout Option,10.0,Unknown AMC
117796,INF204K01VL1,-,Reliance Fixed Horizon Fund - XXII - Series 23 - Growth Option,12.8692,Unknown AMC
117813,INF204K01VO5,-,Reliance Fixed Horizon Fund - XXII - Series 24 - Dividend Payout Option,12.8591,Unknown AMC
117814,INF204K01VN7,-,Reliance Fixed Horizon Fund - XXII - Series 24 - Growth Option,15.0562,Unknown AMC
117849,INF204KA1VX4,-,Reliance Fixed Horizon Fund - XXII - Series 26 - Dividend Payout Option,10.0,Unknown AMC
117848,INF204KA1VW6,-,Reliance Fixed Horizon Fund - XXII - Series 26 - Growth Option,12.997,Unknown AMC
117967,INF204KA1XF7,-,Reliance Fixed Horizon Fund - XXII - Series 29 - Dividend Option,10.0,Unknown AMC
117966,INF204KA1XE0,-,Reliance Fixed Horizon Fund - XXII - Series 29 - Growth Option,12.8506,Unknown AMC
117976,INF204K01WA2,-,Reliance Fixed Horizon Fund XXII - Sereis 30 - Dividend Payout Option,14.7933,Unknown AMC
117975,INF204K01VZ1,-,Reliance Fixed Horizon Fund XXII - Series 30 - Growth Option,14.8033,Unknown AMC
118223,INF204K01WI5,-,Reliance Fixed Horizon Fund - XXII - Series 34 - Dividend Payout Option,10.0,Unknown AMC
118222,INF204K01WH7,-,Reliance Fixed Horizon Fund - XXII -Series -34 Growth Option,12.9275,Unknown AMC
122458,INF204K016B5,-,Reliance Fixed Horizon Fund - XXIII - Series 11 - Direct Plan - Growth Option,12.8722,Unknown AMC
122455,INF204K015B7,-,Reliance Fixed Horizon Fund - XXIII - Series 11 - Dividend Payout Option,10.0,Unknown AMC
122457,INF204K014B0,-,Reliance Fixed Horizon Fund - XXIII - Series 11 - Growth Option,12.7733,Unknown AMC
122615,INF204K010C6,-,Reliance Fixed Horizon Fund - XXIII - Series 12 - Direct Plan - Growth  Option,13.8038,Unknown AMC
122617,INF204K019B9,-,Reliance Fixed Horizon Fund - XXIII - Series 12 - Dividend Payout Option,10.0,Unknown AMC
122614,INF204K018B1,-,Reliance Fixed Horizon Fund - XXIII - Series 12 - Growth Option,13.7083,Unknown AMC
121757,INF204K015A9,-,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
121755,INF204K014A2,-,Reliance Fixed Horizon Fund - XXIII - Series 8 - Direct Plan - Growth Option,14.0124,Unknown AMC
121756,INF204K013A4,-,Reliance Fixed Horizon Fund - XXIII - Series 8 - Dividend Payout Option,10.0,Unknown AMC
121758,INF204K012A6,-,Reliance Fixed Horizon Fund - XXIII - Series 8 - Growth Option,13.9384,Unknown AMC
123456,INF204KA1032,-,Reliance Fixed Horizon Fund - XXIV - Series 10 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123457,INF204KA1024,-,Reliance Fixed Horizon Fund - XXIV - Series 10 - Direct Plan - Growth Option,13.0824,Unknown AMC
123455,INF204KA1016,-,Reliance Fixed Horizon Fund - XXIV - Series 10 - Dividend Payout Option,10.0,Unknown AMC
123454,INF204K019Z8,-,Reliance Fixed Horizon Fund - XXIV - Series 10 - Growth Option,12.9473,Unknown AMC
123459,INF204KA1TP4,-,Reliance Fixed Horizon Fund - XXIV - Series 11 - Direct Plan - Growth Option,14.993,Unknown AMC
123458,INF204KA1TN9,-,Reliance Fixed Horizon Fund - XXIV - Series 11 - Growth Option,14.8722,Unknown AMC
123569,INF204KA1149,-,Reliance Fixed Horizon Fund - XXIV - Series 13 -Direct Plan -Growth Option,13.3252,Unknown AMC
123568,INF204KA1131,-,Reliance Fixed Horizon Fund - XXIV - Series 13 -Dividend Payout Option,10.0,Unknown AMC
123567,INF204KA1123,-,Reliance Fixed Horizon Fund - XXIV - Series 13 -Growth Option,13.0958,Unknown AMC
123742,INF204KA1UL1,-,Reliance Fixed Horizon Fund - XXIV - Series 15-Direct Plan -Growth Option,15.0336,Unknown AMC
123741,INF204KA1UK3,-,Reliance Fixed Horizon Fund - XXIV - Series 15-Dividend Payout Option,10.0,Unknown AMC
123740,INF204KA1UJ5,-,Reliance Fixed Horizon Fund - XXIV - Series 15-Growth Option,14.87,Unknown AMC
123982,INF204KA1UY4,-,Reliance Fixed Horizon Fund - XXIV - Series 16 - Direct Plan - Growth Plan,13.1293,Unknown AMC
123985,INF204KA1UW8,-,Reliance Fixed Horizon Fund - XXIV - Series 16 - Growth Plan,13.0887,Unknown AMC
124097,INF204KA1VF1,-,Reliance Fixed Horizon Fund - XXIV - Series 17 -Dividend Payout Option,10.0,Unknown AMC
124099,INF204KA1VH7,-,Reliance Fixed Horizon Fund - XXIV - Series 17- Direct Plan -Dividend Payout Option,10.0,Unknown AMC
124098,INF204KA1VG9,-,Reliance Fixed Horizon Fund - XXIV - Series 17-Direct Plan -Growth Option,13.1119,Unknown AMC
124096,INF204KA1VE4,-,Reliance Fixed Horizon Fund - XXIV - Series 17-Growth Option,13.008,Unknown AMC
124213,INF204KA1VM7,-,Reliance Fixed Horizon Fund - XXIV - Series 18 -Direct Plan -Growth Option,13.1299,Unknown AMC
124211,INF204KA1VL9,-,Reliance Fixed Horizon Fund - XXIV - Series 18 -Dividend Payout Optioin,10.0,Unknown AMC
124210,INF204KA1VK1,-,Reliance Fixed Horizon Fund - XXIV - Series 18-Growth Option,13.0897,Unknown AMC
122903,INF204K010X2,-,Reliance Fixed Horizon Fund - XXIV - Series 2 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
122902,INF204K019W5,-,Reliance Fixed Horizon Fund - XXIV - Series 2 - Direct Plan - Growth Option,15.785,Unknown AMC
122901,INF204K018W7,-,Reliance Fixed Horizon Fund - XXIV - Series 2 - Dividend Payout Option,10.0,Unknown AMC
122900,INF204K017W9,-,Reliance Fixed Horizon Fund - XXIV - Series 2 - Growth Option,15.5551,Unknown AMC
124250,INF204KA1438,-,Reliance Fixed Horizon Fund - XXIV - Series 20 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
124249,INF204KA1420,-,Reliance Fixed Horizon Fund - XXIV - Series 20 - Direct Plan - Growth Option,13.1969,Unknown AMC
124252,INF204KA1412,-,Reliance Fixed Horizon Fund - XXIV - Series 20 - Dividend Payout Option,10.0,Unknown AMC
124251,INF204KA1404,-,Reliance Fixed Horizon Fund - XXIV - Series 20 - Growth Option,12.9991,Unknown AMC
124708,INF204KA11E9,-,Reliance Fixed Horizon Fund - XXIV - Series 22 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
124707,INF204KA10E1,-,Reliance Fixed Horizon Fund - XXIV - Series 22 - Direct Plan - Growth Option,13.6532,Unknown AMC
124709,INF204KA19D4,-,Reliance Fixed Horizon Fund - XXIV - Series 22 - Dividend Payout Option,10.0,Unknown AMC
124706,INF204KA18D6,-,Reliance Fixed Horizon Fund - XXIV - Series 22 - Growth Option,13.5557,Unknown AMC
125153,INF204KA1594,-,Reliance Fixed Horizon Fund - XXIV - Series 24 - Direct Plan - Dividend Payout Option,15.1213,Unknown AMC
125152,INF204KA1586,-,Reliance Fixed Horizon Fund - XXIV - Series 24 - Direct Plan - Growth Option,15.1213,Unknown AMC
125151,INF204KA1578,-,Reliance Fixed Horizon Fund - XXIV - Series 24 - Dividend Payout Option,14.7971,Unknown AMC
125150,INF204KA1560,-,Reliance Fixed Horizon Fund - XXIV - Series 24 - Growth Option,14.7971,Unknown AMC
125195,INF204KA1636,-,Reliance Fixed Horizon Fund - XXIV - Series 25 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
125194,INF204KA1610,-,Reliance Fixed Horizon Fund - XXIV - Series 25 - Dividend Payout Option,10.0,Unknown AMC
125193,INF204KA1602,-,Reliance Fixed Horizon Fund - XXIV - Series 25 - Growth Option,14.1524,Unknown AMC
125192,INF204KA1628,-,Reliance Fixed Horizon Fund - XXIV - Series 25- Direct Plan - Growth Option,14.2784,Unknown AMC
123054,INF204KA1SG5,-,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123051,INF204KA1SF7,-,Reliance Fixed Horizon Fund - XXIV - Series 3-Direct Plan - Growth Option,14.7249,Unknown AMC
123053,INF204KA1SE0,-,Reliance Fixed Horizon Fund - XXIV - Series 3-Dividend payout Option,10.0,Unknown AMC
123052,INF204KA1SD2,-,Reliance Fixed Horizon Fund - XXIV - Series 3-Growth Option,14.6467,Unknown AMC
123073,INF204KA1TE8,-,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123072,INF204KA1TD0,-,Reliance Fixed Horizon Fund - XXIV - Series 4-Direct Plan - Growth Option,15.0266,Unknown AMC
123071,INF204KA1TC2,-,Reliance Fixed Horizon Fund - XXIV - Series 4-Dividend payout Option,10.0,Unknown AMC
123070,INF204KA1TB4,-,Reliance Fixed Horizon Fund - XXIV - Series 4-Growth Option,14.8884,Unknown AMC
123153,INF204K012Y6,-,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123151,INF204K011Y8,-,Reliance Fixed Horizon Fund - XXIV - Series 5 - Direct Plan - Growth Option,12.9811,Unknown AMC
123152,INF204K010Y0,-,Reliance Fixed Horizon Fund - XXIV - Series 5 - Dividend Payout Option,10.0,Unknown AMC
123150,INF204K019X3,-,Reliance Fixed Horizon Fund - XXIV - Series 5 - Growth Option,12.9048,Unknown AMC
123207,INF204KA12B3,-,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123205,INF204KA11B5,-,Reliance Fixed Horizon Fund - XXIV - Series 6 - Direct Plan - Growth Option,13.2349,Unknown AMC
123206,INF204KA10B7,-,Reliance Fixed Horizon Fund - XXIV - Series 6 - Dividend Payout Option,10.0,Unknown AMC
123208,INF204KA19A0,-,Reliance Fixed Horizon Fund - XXIV - Series 6 - Growth Option,13.1584,Unknown AMC
123212,INF204K010Z7,-,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Dividend Payout Option,10.0,Unknown AMC
123211,INF204K019Y1,-,Reliance Fixed Horizon Fund - XXIV - Series 7 - Direct Plan - Growth Option,13.27,Unknown AMC
123214,INF204K018Y3,-,Reliance Fixed Horizon Fund - XXIV - Series 7 - Dividend Payout Option,10.0,Unknown AMC
123213,INF204K017Y5,-,Reliance Fixed Horizon Fund - XXIV - Series 7 - Growth Option,13.1103,Unknown AMC
123344,INF204K013Z1,-,Reliance Fixed Horizon Fund - XXIV - Series 8-Direct Plan-Growth Option,13.2741,Unknown AMC
123342,INF204K012Z3,-,Reliance Fixed Horizon Fund - XXIV - Series 8-Dividend Payout Option,10.0,Unknown AMC
